0,1024.000000,0.714000,0.383000,0.261000,0.705000,0.221000,1.040000,8.121000
0,2048.000000,2.193000,0.976000,1.777000,4.472000,0.391000,0.000000,0.000000
0,4096.000000,2.788000,1.474000,0.930000,2.794000,0.728000,0.000000,0.000000
0,8192.000000,5.672000,2.784000,2.011000,5.945000,1.644000,0.000000,0.000000
0,16384.000000,11.743000,5.943000,3.903000,11.191000,3.427000,0.000000,0.000000
0,32768.000000,22.767000,11.371000,7.547000,24.171000,6.579000,0.000000,0.000000
0,65536.000000,59.483000,26.631000,16.245000,45.061000,13.207000,0.000000,0.000000
0,131072.000000,93.951000,49.206000,34.676000,101.519000,66.428000,0.000000,0.000000
0,262144.000000,411.472000,199.197000,135.411000,387.388000,125.725000,0.000000,0.000000
0,524288.000000,799.580000,187.225000,132.769000,367.511000,127.214000,0.000000,0.000000
0,1048576.000000,748.814000,387.440000,270.227000,799.907000,254.641000,0.000000,0.000000
0,1024.000000,1.250000,1.250000,1.250000,1.250000,0.001000,0.001000,0.001000
0,2048.000000,0.750000,1.000000,1.000000,0.750000,0.000000,0.000000,0.000000
0,4096.000000,1.333000,1.333000,1.000000,1.333000,0.000000,0.000000,0.000000
0,8192.000000,1.000000,1.333000,1.333000,1.333000,0.000000,0.000000,0.000000
0,16384.000000,1.000000,1.333000,1.333000,1.000000,0.000000,0.000000,0.000000
