0,1024.000000,0.713000,0.376000,0.254000,0.705000,0.219000,0.864000,0.843000
0,2048.000000,14.172000,0.722000,0.475000,1.406000,0.387000,0.000000,0.000000
0,4096.000000,2.768000,3.570000,0.901000,2.875000,0.724000,0.000000,0.000000
0,8192.000000,9.087000,3.149000,1.839000,5.596000,1.587000,0.000000,0.000000
0,16384.000000,11.657000,5.584000,3.964000,11.252000,2.950000,0.000000,0.000000
0,32768.000000,23.319000,11.534000,6.962000,25.214000,6.134000,0.000000,0.000000
0,65536.000000,54.450000,26.977000,15.063000,45.848000,13.429000,0.000000,0.000000
0,131072.000000,95.759000,54.031000,36.819000,94.974000,31.120000,0.000000,0.000000
0,262144.000000,196.415000,96.770000,67.027000,183.849000,69.842000,0.000000,0.000000
0,524288.000000,385.416000,190.904000,141.988000,369.034000,130.363000,0.000000,0.000000
0,1048576.000000,745.629000,378.172000,278.854000,827.319000,264.498000,0.000000,0.000000
0,1024.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.001000
0,2048.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
0,4096.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
0,8192.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
0,16384.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000
