0,1024.000000,4.121000,6.825000,0.269000,1.068000,0.217000,0.879000,7.422000
0,2048.000000,1.395000,0.838000,0.520000,1.386000,0.388000,0.000000,0.000000
0,4096.000000,4.436000,1.402000,0.935000,6.076000,0.728000,0.000000,0.000000
0,8192.000000,5.818000,2.979000,1.863000,6.105000,1.664000,0.000000,0.000000
0,16384.000000,11.393000,5.589000,3.952000,11.203000,2.952000,0.000000,0.000000
0,32768.000000,22.668000,11.207000,7.532000,22.626000,6.099000,0.000000,0.000000
0,65536.000000,52.078000,23.198000,17.515000,45.572000,12.694000,0.000000,0.000000
0,131072.000000,100.186000,50.072000,34.753000,97.463000,30.738000,0.000000,0.000000
0,262144.000000,214.254000,91.792000,61.427000,187.210000,51.643000,0.000000,0.000000
0,524288.000000,377.999000,191.239000,135.596000,374.059000,103.508000,0.000000,0.000000
0,1048576.000000,790.975000,388.766000,276.108000,768.308000,281.205000,0.000000,0.000000
0,1024.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.001000
0,2048.000000,0.667000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000
0,4096.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
0,8192.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
0,16384.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000
