0,65536.000000,1.000000,1.000000,1.333000,1.000000,0.000000,0.000000
0,131072.000000,1.250000,1.667000,1.250000,1.667000,0.000000,0.000000
0,262144.000000,1.250000,1.250000,1.250000,1.250000,0.000000,0.000000
0,524288.000000,1.000000,0.417000,0.455000,0.455000,0.000000,0.000000
0,1048576.000000,1.500000,1.500000,1.500000,1.500000,0.000000,0.000000
